96.438301	256.581268		128.232346	86.411064
96.438301	256.581268		77.066208	82.901329
96.438301	256.581268		170.384598	56.571915
96.438301	256.581268		169.00209	148.691223
96.438301	256.581268		237.445526	148.69371
96.438301	256.581268		231.223297	194.288467
96.438301	256.581268		166.23465	237.277847
96.438301	256.581268		173.84259	254.833008
96.438301	256.581268		68.781433	275.886841
96.438301	256.581268		84.68589	234.643814
68.781433	275.886841		220.0	260.0
68.781433	275.886841		130.0	270.0
68.781433	275.886841		200.118774	253.956711
68.781433	275.886841		231.223297	194.288467
68.781433	275.886841		166.23465	237.277847
68.781433	275.886841		173.84259	254.833008
68.781433	275.886841		96.438301	256.581268
68.781433	275.886841		34.209255	273.252411
173.84259	254.833008		120.0	150.0
173.84259	254.833008		90.0	220.0
173.84259	254.833008		80.0	120.0
173.84259	254.833008		220.0	260.0
173.84259	254.833008		20.0	120.0
173.84259	254.833008		40.0	160.0
173.84259	254.833008		130.0	270.0
173.84259	254.833008		30.0	70.0
173.84259	254.833008		77.066208	82.901329
173.84259	254.833008		200.118774	253.956711
173.84259	254.833008		166.23465	237.277847
173.84259	254.833008		68.781433	275.886841
173.84259	254.833008		96.438301	256.581268
173.84259	254.833008		84.68589	234.643814
173.84259	254.833008		68.084923	211.832458
166.23465	237.277847		120.0	150.0
166.23465	237.277847		120.0	120.0
166.23465	237.277847		90.0	220.0
166.23465	237.277847		80.0	120.0
166.23465	237.277847		20.0	120.0
166.23465	237.277847		40.0	160.0
166.23465	237.277847		130.0	270.0
166.23465	237.277847		130.0	40.0
166.23465	237.277847		30.0	70.0
166.23465	237.277847		128.232346	86.411064
166.23465	237.277847		130.306702	58.326344
166.23465	237.277847		77.066208	82.901329
166.23465	237.277847		280.309387	117.10363
166.23465	237.277847		169.00209	148.691223
166.23465	237.277847		237.445526	148.69371
166.23465	237.277847		231.223297	194.288467
166.23465	237.277847		173.84259	254.833008
166.23465	237.277847		68.781433	275.886841
166.23465	237.277847		96.438301	256.581268
166.23465	237.277847		84.68589	234.643814
166.23465	237.277847		68.084923	211.832458
231.223297	194.288467		120.0	150.0
231.223297	194.288467		120.0	120.0
231.223297	194.288467		90.0	220.0
231.223297	194.288467		80.0	120.0
231.223297	194.288467		20.0	120.0
231.223297	194.288467		40.0	160.0
231.223297	194.288467		30.0	70.0
231.223297	194.288467		77.066208	82.901329
231.223297	194.288467		280.309387	117.10363
231.223297	194.288467		169.00209	148.691223
231.223297	194.288467		237.445526	148.69371
231.223297	194.288467		245.055969	216.229614
231.223297	194.288467		166.23465	237.277847
231.223297	194.288467		68.781433	275.886841
231.223297	194.288467		96.438301	256.581268
231.223297	194.288467		84.68589	234.643814
231.223297	194.288467		68.084923	211.832458
245.055969	216.229614		220.0	260.0
245.055969	216.229614		280.309387	117.10363
245.055969	216.229614		237.445526	148.69371
245.055969	216.229614		200.118774	253.956711
245.055969	216.229614		231.223297	194.288467
200.118774	253.956711		220.0	260.0
200.118774	253.956711		130.0	270.0
200.118774	253.956711		245.055969	216.229614
200.118774	253.956711		173.84259	254.833008
200.118774	253.956711		68.781433	275.886841
237.445526	148.69371		90.0	220.0
237.445526	148.69371		40.0	160.0
237.445526	148.69371		130.0	270.0
237.445526	148.69371		280.309387	117.10363
237.445526	148.69371		169.00209	148.691223
237.445526	148.69371		245.055969	216.229614
237.445526	148.69371		231.223297	194.288467
237.445526	148.69371		166.23465	237.277847
237.445526	148.69371		96.438301	256.581268
237.445526	148.69371		84.68589	234.643814
237.445526	148.69371		68.084923	211.832458
169.00209	148.691223		120.0	150.0
169.00209	148.691223		120.0	120.0
169.00209	148.691223		90.0	220.0
169.00209	148.691223		80.0	120.0
169.00209	148.691223		20.0	120.0
169.00209	148.691223		40.0	160.0
169.00209	148.691223		130.0	270.0
169.00209	148.691223		130.0	40.0
169.00209	148.691223		30.0	70.0
169.00209	148.691223		128.232346	86.411064
169.00209	148.691223		130.306702	58.326344
169.00209	148.691223		77.066208	82.901329
169.00209	148.691223		170.384598	56.571915
169.00209	148.691223		237.445526	148.69371
169.00209	148.691223		231.223297	194.288467
169.00209	148.691223		166.23465	237.277847
169.00209	148.691223		96.438301	256.581268
169.00209	148.691223		84.68589	234.643814
169.00209	148.691223		68.084923	211.832458
170.384598	56.571915		120.0	150.0
170.384598	56.571915		120.0	120.0
170.384598	56.571915		90.0	220.0
170.384598	56.571915		220.0	10.0
170.384598	56.571915		40.0	160.0
170.384598	56.571915		130.0	270.0
170.384598	56.571915		230.0	20.0
170.384598	56.571915		130.0	40.0
170.384598	56.571915		128.232346	86.411064
170.384598	56.571915		130.306702	58.326344
170.384598	56.571915		204.269653	55.694595
170.384598	56.571915		169.00209	148.691223
170.384598	56.571915		96.438301	256.581268
170.384598	56.571915		84.68589	234.643814
170.384598	56.571915		68.084923	211.832458
204.269653	55.694595		220.0	10.0
204.269653	55.694595		220.0	120.0
204.269653	55.694595		230.0	20.0
204.269653	55.694595		130.0	40.0
204.269653	55.694595		280.309387	117.10363
204.269653	55.694595		238.819977	103.938652
204.269653	55.694595		230.524033	138.149841
204.269653	55.694595		204.269989	136.396667
204.269653	55.694595		170.384598	56.571915
204.269989	136.396667		220.0	10.0
204.269989	136.396667		220.0	120.0
204.269989	136.396667		230.0	20.0
204.269989	136.396667		238.819977	103.938652
204.269989	136.396667		230.524033	138.149841
204.269989	136.396667		204.269653	55.694595
230.524033	138.149841		220.0	10.0
230.524033	138.149841		220.0	120.0
230.524033	138.149841		230.0	20.0
230.524033	138.149841		238.819977	103.938652
230.524033	138.149841		204.269989	136.396667
230.524033	138.149841		204.269653	55.694595
238.819977	103.938652		220.0	10.0
238.819977	103.938652		220.0	120.0
238.819977	103.938652		230.0	20.0
238.819977	103.938652		280.309387	117.10363
238.819977	103.938652		230.524033	138.149841
238.819977	103.938652		204.269989	136.396667
238.819977	103.938652		204.269653	55.694595
280.309387	117.10363		220.0	10.0
280.309387	117.10363		130.0	270.0
280.309387	117.10363		230.0	20.0
280.309387	117.10363		238.819977	103.938652
280.309387	117.10363		204.269653	55.694595
280.309387	117.10363		237.445526	148.69371
280.309387	117.10363		245.055969	216.229614
280.309387	117.10363		231.223297	194.288467
280.309387	117.10363		166.23465	237.277847
77.066208	82.901329		120.0	150.0
77.066208	82.901329		120.0	120.0
77.066208	82.901329		90.0	220.0
77.066208	82.901329		80.0	120.0
77.066208	82.901329		20.0	120.0
77.066208	82.901329		40.0	160.0
77.066208	82.901329		130.0	270.0
77.066208	82.901329		30.0	70.0
77.066208	82.901329		128.232346	86.411064
77.066208	82.901329		78.449196	60.957798
77.066208	82.901329		169.00209	148.691223
77.066208	82.901329		231.223297	194.288467
77.066208	82.901329		166.23465	237.277847
77.066208	82.901329		173.84259	254.833008
77.066208	82.901329		96.438301	256.581268
77.066208	82.901329		84.68589	234.643814
77.066208	82.901329		68.084923	211.832458
77.066208	82.901329		34.208927	260.081268
78.449196	60.957798		220.0	10.0
78.449196	60.957798		20.0	120.0
78.449196	60.957798		40.0	160.0
78.449196	60.957798		230.0	20.0
78.449196	60.957798		130.0	40.0
78.449196	60.957798		30.0	70.0
78.449196	60.957798		130.306702	58.326344
78.449196	60.957798		77.066208	82.901329
78.449196	60.957798		34.208927	260.081268
130.306702	58.326344		220.0	10.0
130.306702	58.326344		130.0	270.0
130.306702	58.326344		230.0	20.0
130.306702	58.326344		130.0	40.0
130.306702	58.326344		128.232346	86.411064
130.306702	58.326344		78.449196	60.957798
130.306702	58.326344		170.384598	56.571915
130.306702	58.326344		169.00209	148.691223
130.306702	58.326344		166.23465	237.277847
128.232346	86.411064		120.0	150.0
128.232346	86.411064		120.0	120.0
128.232346	86.411064		90.0	220.0
128.232346	86.411064		80.0	120.0
128.232346	86.411064		220.0	10.0
128.232346	86.411064		20.0	120.0
128.232346	86.411064		40.0	160.0
128.232346	86.411064		130.0	270.0
128.232346	86.411064		130.306702	58.326344
128.232346	86.411064		77.066208	82.901329
128.232346	86.411064		170.384598	56.571915
128.232346	86.411064		169.00209	148.691223
128.232346	86.411064		166.23465	237.277847
128.232346	86.411064		96.438301	256.581268
128.232346	86.411064		84.68589	234.643814
128.232346	86.411064		68.084923	211.832458
128.232346	86.411064		34.208927	260.081268
30.0	70.0		120.0	150.0
30.0	70.0		120.0	120.0
30.0	70.0		90.0	220.0
30.0	70.0		80.0	120.0
30.0	70.0		220.0	10.0
30.0	70.0		20.0	120.0
30.0	70.0		40.0	160.0
30.0	70.0		130.0	270.0
30.0	70.0		230.0	20.0
30.0	70.0		130.0	40.0
30.0	70.0		78.449196	60.957798
30.0	70.0		77.066208	82.901329
30.0	70.0		169.00209	148.691223
30.0	70.0		231.223297	194.288467
30.0	70.0		166.23465	237.277847
30.0	70.0		173.84259	254.833008
30.0	70.0		96.438301	256.581268
30.0	70.0		84.68589	234.643814
30.0	70.0		68.084923	211.832458
30.0	70.0		63.932751	254.817764
30.0	70.0		34.208927	260.081268
130.0	40.0		220.0	10.0
130.0	40.0		230.0	20.0
130.0	40.0		30.0	70.0
130.0	40.0		130.306702	58.326344
130.0	40.0		78.449196	60.957798
130.0	40.0		204.269653	55.694595
130.0	40.0		170.384598	56.571915
130.0	40.0		169.00209	148.691223
130.0	40.0		166.23465	237.277847
230.0	20.0		220.0	10.0
230.0	20.0		220.0	120.0
230.0	20.0		130.0	40.0
230.0	20.0		30.0	70.0
230.0	20.0		130.306702	58.326344
230.0	20.0		78.449196	60.957798
230.0	20.0		280.309387	117.10363
230.0	20.0		238.819977	103.938652
230.0	20.0		230.524033	138.149841
230.0	20.0		204.269989	136.396667
230.0	20.0		204.269653	55.694595
230.0	20.0		170.384598	56.571915
130.0	270.0		120.0	150.0
130.0	270.0		120.0	120.0
130.0	270.0		90.0	220.0
130.0	270.0		80.0	120.0
130.0	270.0		220.0	260.0
130.0	270.0		20.0	120.0
130.0	270.0		40.0	160.0
130.0	270.0		30.0	70.0
130.0	270.0		128.232346	86.411064
130.0	270.0		130.306702	58.326344
130.0	270.0		77.066208	82.901329
130.0	270.0		280.309387	117.10363
130.0	270.0		170.384598	56.571915
130.0	270.0		169.00209	148.691223
130.0	270.0		237.445526	148.69371
130.0	270.0		200.118774	253.956711
130.0	270.0		166.23465	237.277847
130.0	270.0		173.84259	254.833008
130.0	270.0		68.781433	275.886841
130.0	270.0		96.438301	256.581268
130.0	270.0		84.68589	234.643814
130.0	270.0		68.084923	211.832458
40.0	160.0		120.0	150.0
40.0	160.0		120.0	120.0
40.0	160.0		90.0	220.0
40.0	160.0		80.0	120.0
40.0	160.0		20.0	120.0
40.0	160.0		130.0	270.0
40.0	160.0		30.0	70.0
40.0	160.0		128.232346	86.411064
40.0	160.0		78.449196	60.957798
40.0	160.0		77.066208	82.901329
40.0	160.0		170.384598	56.571915
40.0	160.0		169.00209	148.691223
40.0	160.0		237.445526	148.69371
40.0	160.0		231.223297	194.288467
40.0	160.0		166.23465	237.277847
40.0	160.0		173.84259	254.833008
40.0	160.0		84.68589	234.643814
40.0	160.0		68.084923	211.832458
40.0	160.0		63.932751	254.817764
40.0	160.0		34.208927	260.081268
220.0	120.0		220.0	10.0
220.0	120.0		230.0	20.0
220.0	120.0		238.819977	103.938652
220.0	120.0		230.524033	138.149841
220.0	120.0		204.269989	136.396667
220.0	120.0		204.269653	55.694595
20.0	120.0		120.0	150.0
20.0	120.0		120.0	120.0
20.0	120.0		90.0	220.0
20.0	120.0		80.0	120.0
20.0	120.0		40.0	160.0
20.0	120.0		130.0	270.0
20.0	120.0		30.0	70.0
20.0	120.0		128.232346	86.411064
20.0	120.0		78.449196	60.957798
20.0	120.0		77.066208	82.901329
20.0	120.0		169.00209	148.691223
20.0	120.0		231.223297	194.288467
20.0	120.0		166.23465	237.277847
20.0	120.0		173.84259	254.833008
20.0	120.0		84.68589	234.643814
20.0	120.0		68.084923	211.832458
20.0	120.0		63.932751	254.817764
20.0	120.0		34.208927	260.081268
20.0	120.0		34.209255	273.252411
220.0	10.0		220.0	120.0
220.0	10.0		230.0	20.0
220.0	10.0		130.0	40.0
220.0	10.0		30.0	70.0
220.0	10.0		128.232346	86.411064
220.0	10.0		130.306702	58.326344
220.0	10.0		78.449196	60.957798
220.0	10.0		280.309387	117.10363
220.0	10.0		238.819977	103.938652
220.0	10.0		230.524033	138.149841
220.0	10.0		204.269989	136.396667
220.0	10.0		204.269653	55.694595
220.0	10.0		170.384598	56.571915
220.0	260.0		130.0	270.0
220.0	260.0		200.118774	253.956711
220.0	260.0		245.055969	216.229614
220.0	260.0		173.84259	254.833008
220.0	260.0		68.781433	275.886841
220.0	260.0		96.438301	256.581268
80.0	120.0		120.0	150.0
80.0	120.0		120.0	120.0
80.0	120.0		90.0	220.0
80.0	120.0		20.0	120.0
80.0	120.0		40.0	160.0
80.0	120.0		130.0	270.0
80.0	120.0		30.0	70.0
80.0	120.0		128.232346	86.411064
80.0	120.0		77.066208	82.901329
80.0	120.0		169.00209	148.691223
80.0	120.0		231.223297	194.288467
80.0	120.0		166.23465	237.277847
80.0	120.0		173.84259	254.833008
80.0	120.0		96.438301	256.581268
80.0	120.0		84.68589	234.643814
80.0	120.0		68.084923	211.832458
80.0	120.0		34.208927	260.081268
90.0	220.0		120.0	150.0
90.0	220.0		120.0	120.0
90.0	220.0		80.0	120.0
90.0	220.0		20.0	120.0
90.0	220.0		40.0	160.0
90.0	220.0		130.0	270.0
90.0	220.0		30.0	70.0
90.0	220.0		128.232346	86.411064
90.0	220.0		77.066208	82.901329
90.0	220.0		170.384598	56.571915
90.0	220.0		169.00209	148.691223
90.0	220.0		237.445526	148.69371
90.0	220.0		231.223297	194.288467
90.0	220.0		166.23465	237.277847
90.0	220.0		173.84259	254.833008
90.0	220.0		96.438301	256.581268
90.0	220.0		84.68589	234.643814
90.0	220.0		68.084923	211.832458
120.0	120.0		120.0	150.0
120.0	120.0		90.0	220.0
120.0	120.0		80.0	120.0
120.0	120.0		20.0	120.0
120.0	120.0		40.0	160.0
120.0	120.0		130.0	270.0
120.0	120.0		30.0	70.0
120.0	120.0		128.232346	86.411064
120.0	120.0		77.066208	82.901329
120.0	120.0		170.384598	56.571915
120.0	120.0		169.00209	148.691223
120.0	120.0		231.223297	194.288467
120.0	120.0		166.23465	237.277847
120.0	120.0		96.438301	256.581268
120.0	120.0		84.68589	234.643814
120.0	120.0		68.084923	211.832458
120.0	120.0		34.208927	260.081268
120.0	150.0		120.0	120.0
120.0	150.0		90.0	220.0
120.0	150.0		80.0	120.0
120.0	150.0		20.0	120.0
120.0	150.0		40.0	160.0
120.0	150.0		130.0	270.0
120.0	150.0		30.0	70.0
120.0	150.0		128.232346	86.411064
120.0	150.0		77.066208	82.901329
120.0	150.0		170.384598	56.571915
120.0	150.0		169.00209	148.691223
120.0	150.0		231.223297	194.288467
120.0	150.0		166.23465	237.277847
120.0	150.0		173.84259	254.833008
120.0	150.0		96.438301	256.581268
120.0	150.0		84.68589	234.643814
120.0	150.0		68.084923	211.832458
